ra              dec            obs_date    obs_time    exposure    exposure_times
105.0756796    26.33417443    20181214    255800    1200    3
114.1582685    -3.40943659    20181214    273800    1200    3
131.7171852    40.65287444    20181214    291800    1200    3
327.221675    12.73463145    20181215    173700    1200    3
345.592823    -9.770388979    20181215    191700    1200    3
11.88091943    33.58738921    20181215    205700    1200    3
34.57542863    54.19706144    20181215    223700    1200    3
58.65274869    10.17364174    20181215    241700    1200    3
101.3079829    40.20074954    20181215    255700    1200    3
131.7386091    32.19488548    20181215    273700    1200    3
153.5547073    27.48068216    20181215    291700    1200    3
318.0599446    42.17654768    20181216    173600    1200    3
6.003798884    35.98331408    20181216    191600    1200    3
24.88376196    16.22815737    20181216    205600    1200    3
35.26462259    -5.867817666    20181216    223600    1200    3
61.43624024    38.67539024    20181216    241600    1200    3
106.0770838    45.00194308    20181216    255600    1200    3
112.5245595    44.75002127    20181216    273600    1200    3
133.1616089    30.57151292    20181216    291600    1200    3
329.9508263    -7.540271037    20181217    173500    1200    3
1.225835523    55.64455745    20181217    191500    1200    3
22.66792113    58.73346946    20181217    205500    1200    3
39.32806098    22.58168753    20181217    223500    1200    3
85.77862767    16.63957493    20181217    241500    1200    3
111.3378581    3.653063555    20181217    255500    1200    3
119.6122614    0.7632043153    20181217    273500    1200    3
157.9261451    5.938464708    20181217    291500    1200    3
319.8643439    26.39638441    20181218    173400    1200    3
11.76686487    12.73864917    20181218    191400    1200    3
17.45530063    13.41210398    20181218    205400    1200    3
51.31473984    55.9805811    20181218    223400    1200    3
58.3482843    52.89466413    20181218    241400    1200    3
93.1433784    20.96166231    20181218    255400    1200    3
124.4243636    13.37441157    20181218    273400    1200    3
136.5329907    8.678463752    20181218    291400    1200    3
320.8949172    23.6623615    20181219    173300    1200    3
351.8281262    31.45482232    20181219    191300    1200    3
28.55909366    -0.9729316247    20181219    205300    1200    3
39.10245924    54.173036    20181219    223300    1200    3
62.095053    9.621963128    20181219    241300    1200    3
96.53798361    35.81896168    20181219    255300    1200    3
113.2976675    32.15541486    20181219    273300    1200    3
162.4112618    37.691474    20181219    291300    1200    3
321.4995575    2.192779372    20181220    173200    1200    3
9.626221389    19.08061322    20181220    191200    1200    3
15.62052656    5.858372467    20181220    205200    1200    3
35.60180411    -1.188368367    20181220    223200    1200    3
63.31207929    -2.422555864    20181220    241200    1200    3
100.3454242    54.59359108    20181220    255200    1200    3
121.631051    29.50449497    20181220    273200    1200    3
142.5367754    -8.715105901    20181220    291200    1200    3
336.6515609    6.103190022    20181221    173100    1200    3
5.162918884    5.192598188    20181221    191100    1200    3
36.79984174    12.15720469    20181221    205100    1200    3
61.74657832    9.376604489    20181221    223100    1200    3
70.33654229    47.13403362    20181221    241100    1200    3
92.5162745    21.82858121    20181221    255100    1200    3
137.4109692    49.81175854    20181221    273100    1200    3
163.4540489    24.57694268    20181221    291100    1200    3
328.9515771    6.133145475    20181222    173000    1200    3
354.6399153    47.62943275    20181222    191000    1200    3
17.26570941    8.139280162    20181222    205000    1200    3
53.38259979    -3.39890521    20181222    223000    1200    3
71.31890616    56.71464565    20181222    241000    1200    3
99.75709395    50.54144493    20181222    255000    1200    3
124.1140863    30.82888705    20181222    273000    1200    3
146.7493437    9.094805585    20181222    291000    1200    3
329.2073365    28.45160756    20181223    173100    1200    3
1.070639985    16.72569872    20181223    191100    1200    3
34.9373262    28.96193853    20181223    205100    1200    3
49.95373819    -6.746258904    20181223    223100    1200    3
79.69250595    -5.034133577    20181223    241100    1200    3
107.3498721    1.586001991    20181223    255100    1200    3
119.5744714    -7.314788031    20181223    273100    1200    3
152.5228212    -1.24264931    20181223    291100    1200    3
333.272525    12.44975808    20181224    173200    1200    3
355.3640735    49.66421241    20181224    191200    1200    3
36.5562846    45.76292928    20181224    205200    1200    3
48.26259261    4.111829326    20181224    223200    1200    3
66.30079361    33.7120277    20181224    241200    1200    3
99.79978301    41.83333885    20181224    255200    1200    3
141.4554032    43.06850918    20181224    273200    1200    3
157.4698611    46.47820848    20181224    291200    1200    3
331.6375644    53.99174717    20181225    173300    1200    3
19.1086847    13.60964682    20181225    191300    1200    3
34.11537337    9.773691814    20181225    205300    1200    3
61.92536593    29.29143992    20181225    223300    1200    3
71.75185526    37.55925715    20181225    241300    1200    3
92.41588434    42.73720596    20181225    255300    1200    3
119.5324831    30.41329004    20181225    273300    1200    3
145.8263699    26.54324148    20181225    291300    1200    3
344.7595691    7.597635944    20181226    173400    1200    3
354.0402175    50.48116847    20181226    191400    1200    3
43.2785812    -5.890639434    20181226    205400    1200    3
49.03203238    12.78492142    20181226    223400    1200    3
68.17165077    30.66210825    20181226    241400    1200    3
107.2600628    41.80505789    20181226    255400    1200    3
121.6710317    5.622909721    20181226    273400    1200    3
169.296632    28.85921396    20181226    291400    1200    3
336.1624912    12.91048482    20181227    173500    1200    3
8.157005085    51.19747648    20181227    191500    1200    3
45.27778355    38.86096134    20181227    205500    1200    3
71.49187893    16.39548437    20181227    223500    1200    3
92.98201258    39.71397972    20181227    241500    1200    3
122.1617345    40.8591649    20181227    255500    1200    3
145.3454638    7.515435969    20181227    273500    1200    3
153.0401663    59.52132805    20181227    291500    1200    3
346.7338773    5.520957207    20181228    173600    1200    3
15.68100597    27.84557406    20181228    191600    1200    3
26.16892604    15.00987637    20181228    205600    1200    3
72.30710892    46.18138071    20181228    223600    1200    3
76.62272833    22.21794795    20181228    241600    1200    3
116.0730228    -1.675841566    20181228    255600    1200    3
121.2074998    -6.927847648    20181228    273600    1200    3
168.4797414    18.87832423    20181228    291600    1200    3
336.494979    40.27815266    20181229    173700    1200    3
21.44416545    49.48010718    20181229    191700    1200    3
38.04670982    49.92128274    20181229    205700    1200    3
48.37660894    -2.386368666    20181229    223700    1200    3
89.08026971    44.10701356    20181229    241700    1200    3
119.7462532    42.54231924    20181229    255700    1200    3
127.2249626    2.764052973    20181229    273700    1200    3
162.6842371    30.09226382    20181229    291700    1200    3
349.354373    17.13165355    20181230    173800    1200    3
356.4531735    13.93364501    20181230    191800    1200    3
32.91418383    -4.7416064    20181230    205800    1200    3
57.38337388    51.9909361    20181230    223800    1200    3
76.54484345    -8.597979529    20181230    241800    1200    3
107.2228035    12.29543325    20181230    255800    1200    3
133.1100256    37.16755837    20181230    273800    1200    3
167.349103    56.03310014    20181230    291800    1200    3
1.572738427    11.92995692    20181231    173900    1200    3
19.43779833    15.43316186    20181231    191900    1200    3
37.51669846    53.36760742    20181231    205900    1200    3
69.6760761    59.76843316    20181231    223900    1200    3
97.045179    46.63610515    20181231    241900    1200    3
110.6712184    2.711966796    20181231    255900    1200    3
134.0320442    42.90014021    20181231    273900    1200    3
150.9215242    -8.742187556    20181231    291900    1200    3
340.8334826    42.4178108    20190101    174100    1200    3
21.24977905    52.15746269    20190101    192100    1200    3
51.64922832    0.9402169487    20190101    210100    1200    3
51.15204682    7.761172999    20190101    224100    1200    3
89.05915805    43.45276702    20190101    242100    1200    3
123.373156    -6.316891247    20190101    260100    1200    3
149.9438848    46.93814621    20190101    274100    1200    3
172.0101083    23.95769873    20190101    292100    1200    3
353.5579953    21.19515457    20190102    174200    1200    3
1.411337672    5.382306281    20190102    192200    1200    3
27.9318387    35.12963625    20190102    210200    1200    3
77.25826509    48.62222114    20190102    224200    1200    3
